Name,Type1,Type2,Biome,Dawn,Day,Dusk,Night
Basculin (Blue-Striped),Water,Water,Lake,60,60,60,60
Drednaw,Water,Rock,Lake,10,10,10,10
Hattrem,Psychic,Psychic,Lake,30,30,30,30
Dreepy (Violet),Dragon,Ghost,Lake,15,15,15,15
Flamigo,Flying,Fighting,Lake,10,10,10,10
Clodsire,Poison,Ground,Lake,30,30,30,30
Psyduck,Water,Water,Riverside,60,60,60,60
Golduck,Water,Water,Riverside,20,20,20,20
Magikarp,Water,Water,Riverside,20,20,20,20
Vaporeon,Water,Water,Riverside,1,1,1,1
Floatzel,Water,Water,Riverside,10,10,10,10
Basculin (Red-Striped),Water,Water,Riverside,60,60,60,60
Basculin (Blue-Striped),Water,Water,Riverside,60,60,60,60
Drednaw,Water,Rock,Riverside,10,10,10,10
Barraskewda,Water,Water,Riverside,20,20,20,20
Dreepy (Violet),Dragon,Ghost,Riverside,5,5,5,5
Tadbulb,Electric,Electric,Riverside,50,50,50,50
Bellibolt,Electric,Electric,Riverside,5,5,5,5
Flamigo,Flying,Fighting,Riverside,12,12,12,12
Shellder,Water,Water,Ocean,60,60,60,60
Cloyster,Water,Ice,Ocean,10,10,10,10
Magikarp,Water,Water,Ocean,60,60,60,60
Gyarados,Water,Flying,Ocean,5,5,5,5
Qwilfish,Water,Poison,Ocean,30,30,30,30
Floatzel,Water,Water,Ocean,40,40,40,40
Skrelp (Scarlet),Poison,Water,Ocean,60,60,60,60
Clauncher (Violet),Water,Water,Ocean,60,60,60,60
Clawitzer (Violet),Water,Water,Ocean,20,20,20,20
Bergmite,Ice,Ice,Ocean,60,60,60,60
Avalugg,Ice,Ice,Ocean,20,20,20,20
Barraskewda,Water,Water,Ocean,20,20,20,20
Kilowattrel,Electric,Flying,Ocean,30,30,30,30
Finizen,Water,Water,Ocean,30,30,30,30
Hariyama,Fighting,Fighting,Rocky Area,15,15,15,15
Honchkrow,Dark,Flying,Rocky Area,0,0,20,20
Gogoat,Grass,Grass,Rocky Area,30,30,30,30
Gumshoos,Normal,Normal,Rocky Area,30,30,30,30
Copperajah,Steel,Steel,Rocky Area,20,20,20,20
Lokix,Bug,Dark,Rocky Area,30,30,30,30
Naclstack,Rock,Rock,Rocky Area,60,60,60,60
Dugtrio,Ground,Ground,Cave,20,20,20,20
Umbreon,Dark,Dark,Cave,0,0,0,1
Dunsparce,Normal,Normal,Cave,5,5,5,5
Larvitar (Scarlet),Rock,Ground,Cave,10,10,10,10
Hariyama,Fighting,Fighting,Cave,10,10,10,10
Sableye,Dark,Ghost,Cave,20,20,20,20
Snorunt,Ice,Ice,Cave,70,70,70,70
Bagon (Violet),Dragon,Dragon,Cave,10,10,10,10
Gabite,Dragon,Ground,Cave,10,10,10,10
Deino (Scarlet),Dark,Dragon,Cave,30,30,30,30
Gumshoos,Normal,Normal,Cave,30,30,30,30
Salandit,Poison,Fire,Cave,60,60,60,60
Salazzle,Poison,Fire,Cave,5,5,5,5
Glimmet,Rock,Poison,Cave,1,1,1,1
Frigibax,Dragon,Ice,Cave,2,2,2,2
Chansey,Normal,Normal,Flower,1,1,1,1
Jumpluff,Grass,Flying,Flower,20,20,20,20
Sunflora,Grass,Grass,Flower,30,30,30,0
Vespiquen,Bug,Flying,Flower,20,20,20,20
Vivillon,Bug,Flying,Flower,30,30,30,30
Floette,Fairy,Fairy,Flower,55,55,55,55
Floette,Fairy,Fairy,Flower,55,55,55,55
Floette,Fairy,Fairy,Flower,55,55,55,55
Floette,Fairy,Fairy,Flower,55,55,55,55
Floette,Fairy,Fairy,Flower,3,3,3,3
Dolliv,Grass,Normal,Flower,10,10,10,10
Hypno,Psychic,Psychic,Ruins,20,20,20,20
Bronzong,Steel,Psychic,Ruins,20,20,20,20
Tinkatuff,Fairy,Steel,Ruins,15,15,15,15
